"EmployeeID","Age","Department...3","Gender","MaritalStatus","DistanceFromHome","MonthlyIncome","YearsAtCompany","OverTime","JobSatisfaction","PerformanceRating","Attrition","MonthlyIncome_capped","Age_norm","DistanceFromHome_norm","MonthlyIncome_norm","YearsAtCompany_norm","OverTime_enc","Attrition_enc","Department...20","DepartmentHuman Resources","DepartmentResearch & Development","DepartmentSales","GenderMale","MaritalStatusDivorced","MaritalStatusMarried","MaritalStatusSingle"
1302,45,"Research & Development","Male","Divorced",5,7794,5.4,"No",4,3,"No",7794,0.642857142857143,0.142857142857143,0.56844349230136,0.20532319391635,0,0,0,0,1,0,1,1,0,0
1303,46,"Research & Development","Female","Single",2,10233,6.8,"No",2,3,"Yes",10233,0.666666666666667,0.0357142857142857,0.774359677912977,0.258555133079848,0,1,0,0,1,0,0,0,0,1
1304,31,"Research & Development","Female","Married",6,7820,9.4,"No",3,3,"No",7820,0.30952380952381,0.178571428571429,0.570638580790865,0.357414448669202,0,0,0,0,1,0,0,0,1,0
1305,50,"Research & Development","Male","Married",2,6375,2.7,"No",4,3,"No",6375,0.761904761904762,0.0357142857142857,0.448642316662621,0.102661596958175,0,0,0,0,1,0,1,0,1,0
1306,35,"Human Resources","Female","Divorced",1,5854,1.8,"No",2,4,"No",5854,0.404761904761905,0,0.404656120392161,0.0684410646387833,0,0,0,1,0,0,0,1,0,0
1307,40,"Research & Development","Female","Married",9,5151,2,"No",4,3,"No",5151,0.523809523809524,0.285714285714286,0.345304304695168,0.0760456273764259,0,0,0,0,1,0,0,0,1,0
1308,39,"Sales","Female","Married",6,6374,6.2,"Yes",3,3,"No",6374,0.5,0.178571428571429,0.448557890182256,0.23574144486692,1,0,0,0,0,1,0,0,1,0
1309,36,"Research & Development","Male","Single",9,5903,8.5,"Yes",2,3,"No",5903,0.428571428571429,0.285714285714286,0.408793017930074,0.32319391634981,1,0,0,0,1,0,1,0,0,1
1310,44,"Sales","Male","Married",1,3342,1,"Yes",3,3,"No",3342,0.619047619047619,0,0.192576801713858,0.0380228136882129,1,0,0,0,0,1,1,0,1,0
1311,44,"","Female","Single",11,5840,2.3,"No",2,3,"Yes",5840,0.619047619047619,0.357142857142857,0.403474149667043,0.0874524714828897,0,1,1,0,0,0,0,0,0,1
1312,21,"Sales","Female","Divorced",6,7157,11.6,"No",4,3,"No",7157,0.0714285714285714,0.178571428571429,0.514663824308494,0.44106463878327,0,0,0,0,0,1,0,1,0,0
1313,49,"Sales","Male","Married",5,8945,8.2,"Yes",4,4,"No",8945,0.738095238095238,0.142857142857143,0.665618371202128,0.311787072243346,1,0,0,0,0,1,1,0,1,0
1314,22,"Human Resources","Female","Married",6,9706,21,"Yes",4,3,"No",9706,0.0952380952380952,0.178571428571429,0.729866922760324,0.798479087452471,1,0,0,1,0,0,0,0,1,0
1315,46,"Research & Development","Female","Married",4,6891,7,"Yes",4,3,"Yes",6891,0.666666666666667,0.107142857142857,0.492206380531254,0.26615969581749,1,1,0,0,1,0,0,0,1,0
1316,37,"Research & Development","Male","Married",5,7767,2.5,"No",4,3,"No",7767,0.452380952380952,0.142857142857143,0.56616397733149,0.0950570342205323,0,0,0,0,1,0,1,0,1,0
1317,27,"Research & Development","Female","Married",5,3179,4.5,"No",3,3,"No",3179,0.214285714285714,0.142857142857143,0.17881528541427,0.171102661596958,0,0,0,0,1,0,0,0,1,0
1318,33,"Sales","Male","Married",28,7354,5.4,"No",3,3,"No",7354,0.357142857142857,0.964285714285714,0.531295840940511,0.20532319391635,0,0,0,0,0,1,1,0,1,0
1319,27,"Sales","Male","Single",8,2217,0.4,"No",3,3,"No",2217,0.214285714285714,0.25,0.0975970113025951,0.0152091254752852,0,0,0,0,0,1,1,0,0,1
1320,35,"Sales","Male","Single",4,4776,3.9,"No",1,4,"No",4776,0.404761904761905,0.107142857142857,0.31364437455808,0.14828897338403,0,0,0,0,0,1,1,0,0,1
1321,34,"Research & Development","Female","Single",7,4390,6.2,"Yes",4,3,"No",4390,0.380952380952381,0.214285714285714,0.281055753136971,0.23574144486692,1,0,0,0,1,0,0,0,0,1
1322,44,"Research & Development","Male","Single",3,6374,0.9,"Yes",3,3,"No",6374,0.619047619047619,0.0714285714285714,0.448557890182256,0.0342205323193916,1,0,0,0,1,0,1,0,0,1
1323,49,"Research & Development","Male","Divorced",2,10343,7.6,"No",1,3,"No",10343,0.738095238095238,0.0357142857142857,0.78364659075319,0.288973384030418,0,0,0,0,1,0,1,1,0,0
1324,50,"Sales","Male","Single",5,8653,4.4,"No",1,3,"No",8653,0.761904761904762,0.142857142857143,0.640965838935382,0.167300380228137,0,0,0,0,0,1,1,0,0,1
1325,32,"Human Resources","Male","Divorced",16,10968,15.2,"No",3,3,"No",10968,0.333333333333333,0.535714285714286,0.836413140981669,0.577946768060836,0,0,0,1,0,0,1,1,0,0
1326,35,"Research & Development","Female","Single",16,5393,0.2,"No",3,3,"No",5393,0.404761904761905,0.535714285714286,0.365735512943635,0.00760456273764259,0,0,0,0,1,0,0,0,0,1
1327,22,"Research & Development","Male","Single",3,1849,1.5,"Yes",3,3,"No",1849,0.0952380952380952,0.0714285714285714,0.0665280665280665,0.0570342205323194,1,0,0,0,1,0,1,0,0,1
1328,30,"Research & Development","Male","Married",5,5054,4.6,"No",3,3,"No",5054,0.285714285714286,0.142857142857143,0.337114936099708,0.174904942965779,0,0,0,0,1,0,1,0,1,0
1329,46,"Research & Development","Female","Married",1,5320,1.8,"No",3,4,"No",5320,0.666666666666667,0,0.359572379876948,0.0684410646387833,0,0,0,0,1,0,0,0,1,0
1330,37,"Sales","Male","Married",29,10781,6.3,"No",4,4,"No",10781,0.452380952380952,1,0.820625389153308,0.239543726235741,0,0,0,0,0,1,1,0,1,0
1331,26,"Research & Development","Male","Married",24,4150,7.1,"No",2,3,"No",4150,0.19047619047619,0.821428571428571,0.260793397849235,0.269961977186312,0,0,0,0,1,0,1,0,1,0
1332,32,"Research & Development","Male","Married",4,5696,0.5,"No",1,3,"No",5696,0.333333333333333,0.107142857142857,0.391316736494401,0.0190114068441065,0,0,0,0,1,0,1,0,1,0
1333,37,"Sales","Male","Single",10,7379,3.6,"No",3,3,"No",7379,0.452380952380952,0.321428571428571,0.53340650294965,0.136882129277567,0,0,0,0,0,1,1,0,0,1
1334,40,"Sales","Male","Divorced",8,9144,3.6,"No",3,3,"No",9144,0.523809523809524,0.25,0.682419240794875,0.136882129277567,0,0,0,0,0,1,1,1,0,0
1335,30,"Sales","Male","Divorced",5,4130,2.3,"No",1,3,"Yes",4130,0.285714285714286,0.142857142857143,0.259104868241924,0.0874524714828897,0,1,0,0,0,1,1,1,0,0
1336,41,"Sales","Male","Married",1,11053,13.5,"No",3,3,"No",11053,0.547619047619048,0,0.843589391812742,0.513307984790874,0,0,0,0,0,1,1,0,1,0
1337,33,"Research & Development","Female","Single",4,10802,8.8,"Yes",1,3,"No",10802,0.357142857142857,0.107142857142857,0.822398345240985,0.334600760456274,1,0,0,0,1,0,0,0,0,1
1338,37,"Research & Development","Male","Married",7,5954,6,"No",3,3,"No",5954,0.452380952380952,0.214285714285714,0.413098768428718,0.228136882129278,0,0,0,0,1,0,1,0,1,0
1339,42,"Research & Development","Female","Single",7,5282,6.3,"No",3,3,"No",5282,0.571428571428571,0.214285714285714,0.356364173623057,0.239543726235741,0,0,0,0,1,0,0,0,0,1
1340,37,"Sales","Female","Single",3,3045,3.1,"Yes",3,3,"Yes",3045,0.452380952380952,0.0714285714285714,0.167502137045284,0.11787072243346,1,1,0,0,0,1,0,0,0,1
1341,33,"Research & Development","Male","Single",17,9814,12.7,"No",4,3,"No",9814,0.357142857142857,0.571428571428571,0.738984982639805,0.482889733840304,0,0,0,0,1,0,1,0,0,1
1342,36,"Research & Development","Female","Married",1,3900,5.9,"No",2,3,"No",3900,0.428571428571429,0,0.239686777757844,0.224334600760456,0,0,0,0,1,0,0,0,1,0
1343,36,"Sales","Male","Divorced",4,6377,6.5,"No",4,3,"No",6377,0.428571428571429,0.107142857142857,0.448811169623352,0.247148288973384,0,0,0,0,0,1,1,1,0,0
1344,34,"Research & Development","Female","Married",7,8541,9.9,"No",3,3,"No",8541,0.380952380952381,0.214285714285714,0.631510073134439,0.376425855513308,0,0,0,0,1,0,0,0,1,0
1345,35,"Research & Development","Male","Married",7,5378,1.6,"No",3,4,"No",5378,0.404761904761905,0.214285714285714,0.364469115738151,0.0608365019011407,0,0,0,0,1,0,1,0,1,0
1346,51,"Research & Development","Male","Married",6,9968,8.2,"Yes",4,3,"No",9968,0.785714285714286,0.178571428571429,0.751986660616102,0.311787072243346,1,0,0,0,1,0,1,0,1,0
1347,42,"Research & Development","Male","Single",2,6098,1.1,"Yes",4,3,"Yes",6098,0.571428571428571,0.0357142857142857,0.425256181601359,0.0418250950570342,1,1,0,0,1,0,1,0,0,1
1348,34,"Sales","Female","Married",1,7073,2.1,"Yes",3,3,"No",7073,0.380952380952381,0,0.507571999957787,0.0798479087452472,1,0,0,0,0,1,0,0,1,0
1349,43,"Research & Development","Male","Divorced",6,4772,2,"No",3,4,"No",4772,0.595238095238095,0.178571428571429,0.313306668636618,0.0760456273764259,0,0,0,0,1,0,1,1,0,0
1350,34,"Research & Development","Female","Single",5,10125,19.2,"No",1,3,"No",10125,0.380952380952381,0.142857142857143,0.765241618033496,0.730038022813688,0,0,0,0,1,0,0,0,0,1
1351,48,"Research & Development","Male","Divorced",1,8336,9.7,"No",1,3,"No",8336,0.714285714285714,0,0.614202644659497,0.368821292775665,0,0,0,0,1,0,1,1,0,0
1352,40,"Research & Development","Female","Married",7,8485,6,"No",3,4,"No",8485,0.523809523809524,0.214285714285714,0.626782190233967,0.228136882129278,0,0,0,0,1,0,0,0,1,0
1353,36,"Research & Development","Male","Married",4,8286,6.5,"No",3,3,"No",8286,0.428571428571429,0.107142857142857,0.609981320641219,0.247148288973384,0,0,0,0,1,0,1,0,1,0
1354,41,"Sales","Female","Married",4,7372,4.1,"No",3,4,"No",7372,0.547619047619048,0.107142857142857,0.532815517587091,0.155893536121673,0,0,0,0,0,1,0,0,1,0
1355,23,"Sales","Male","Married",11,10020,14.7,"No",2,4,"No",10020,0.119047619047619,0.357142857142857,0.756376837595112,0.55893536121673,0,0,0,0,0,1,1,0,1,0
1356,27,"Research & Development","Male","Divorced",1,6374,3.4,"Yes",4,4,"Yes",6374,0.214285714285714,0,0.448557890182256,0.129277566539924,1,1,0,0,1,0,1,1,0,0
1357,26,"Sales","Male","Divorced",1,6801,2.4,"No",4,3,"No",6801,0.19047619047619,0,0.484607997298353,0.091254752851711,0,0,0,0,0,1,1,1,0,0
1358,38,"Research & Development","Male","Married",9,7500,0.9,"No",4,3,"Yes",7500,0.476190476190476,0.285714285714286,0.543622107073884,0.0342205323193916,0,1,0,0,1,0,1,0,1,0
1359,37,"Human Resources","Female","Single",6,10498,7.7,"No",3,3,"No",10498,0.452380952380952,0.178571428571429,0.796732695209853,0.29277566539924,0,0,0,1,0,0,0,0,0,1
1360,37,"Research & Development","Male","Married",7,12163,6.6,"No",4,3,"No",12163,0.452380952380952,0.214285714285714,0.937302785018521,0.250950570342205,0,0,0,0,1,0,1,0,1,0
1361,43,"Research & Development","Female","Divorced",11,3855,2.4,"No",4,3,"No",3855,0.595238095238095,0.357142857142857,0.235887586141393,0.091254752851711,0,0,0,0,1,0,0,1,0,0
1362,42,"Research & Development","Male","Single",10,4628,0.1,"No",3,3,"No",4628,0.571428571428571,0.321428571428571,0.301149255463976,0.00380228136882129,0,0,0,0,1,0,1,0,0,1
1363,21,"Research & Development","Male","Married",19,4942,9.1,"Yes",2,3,"No",4942,0.0714285714285714,0.642857142857143,0.327659170298764,0.346007604562738,1,0,0,0,1,0,1,0,1,0
1364,32,"Research & Development","Male","Married",5,5297,0.1,"No",4,3,"No",5297,0.333333333333333,0.142857142857143,0.35763057082854,0.00380228136882129,0,0,0,0,1,0,1,0,1,0
1365,30,"Human Resources","Male","Married",4,4500,6.1,"No",3,3,"No",4500,0.285714285714286,0.107142857142857,0.290342665977184,0.231939163498099,0,0,0,1,0,0,1,0,1,0
1366,31,"Research & Development","Female","Single",3,11356,17.6,"No",3,3,"No",11356,0.30952380952381,0.0714285714285714,0.869170615363509,0.669201520912548,0,0,0,0,1,0,0,0,0,1
1367,35,"Human Resources","Male","Married",1,7611,2.9,"Yes",2,3,"Yes",7611,0.404761904761905,0,0.552993446394462,0.110266159695817,1,1,0,1,0,0,1,0,1,0
1368,33,"Human Resources","Male","Divorced",5,5798,1.3,"Yes",1,3,"No",5798,0.357142857142857,0.142857142857143,0.399928237491689,0.0494296577946768,1,0,0,1,0,0,1,1,0,0
1369,19,"Sales","Female","Single",4,5181,6.1,"Yes",4,3,"Yes",5181,0.0238095238095238,0.107142857142857,0.347837099106135,0.231939163498099,1,1,0,0,0,1,0,0,0,1
1370,44,"Sales","Female","Single",15,7113,8.5,"No",3,3,"No",7113,0.619047619047619,0.5,0.510949059172409,0.32319391634981,0,0,0,0,0,1,0,0,0,1
1371,27,"Sales","Male","Divorced",5,3710,4,"No",3,3,"No",3710,0.214285714285714,0.142857142857143,0.223645746488386,0.152091254752852,0,0,0,0,0,1,1,1,0,0
1372,39,"Sales","Male","Single",5,12879,17.1,"Yes",2,3,"No",12879,0.5,0.142857142857143,0.997752144960267,0.650190114068441,1,0,0,0,0,1,1,0,0,1
1373,56,"Sales","Female","Divorced",3,6374,0.3,"No",3,3,"No",6374,0.904761904761905,0.0714285714285714,0.448557890182256,0.0114068441064639,0,0,0,0,0,1,0,1,0,0
1374,37,"Research & Development","Male","Married",1,4986,3.5,"No",3,3,"No",4986,0.452380952380952,0,0.331373935434849,0.133079847908745,0,0,0,0,1,0,1,0,1,0
1375,18,"Sales","Male","Single",1,4078,6.3,"No",2,3,"No",4078,0,0,0.254714691262915,0.239543726235741,0,0,0,0,0,1,1,0,0,1
1376,34,"Sales","Male","Divorced",3,4846,9.9,"No",4,4,"No",4846,0.380952380952381,0.0714285714285714,0.31955422818367,0.376425855513308,0,0,0,0,0,1,1,1,0,0
1377,37,"Research & Development","Female","Married",1,4724,1,"No",1,3,"No",4724,0.452380952380952,0,0.309254197579071,0.0380228136882129,0,0,0,0,1,0,0,0,1,0
1378,55,"Sales","Female","Married",6,12607,8,"No",3,3,"No",12607,0.880952380952381,0.178571428571429,0.974788142300833,0.304182509505703,0,0,0,0,0,1,0,0,1,0
1379,26,"Research & Development","Male","Married",13,6374,4,"No",4,3,"No",6374,0.19047619047619,0.428571428571429,0.448557890182256,0.152091254752852,0,0,0,0,1,0,1,0,1,0
1380,41,"Sales","Male","",13,6419,2.5,"No",2,3,"No",6419,0.547619047619048,0.428571428571429,0.452357081798706,0.0950570342205323,0,0,0,0,0,1,1,0,0,0
1381,33,"Sales","Male","Single",6,6056,0.7,"No",4,3,"Yes",6056,0.357142857142857,0.178571428571429,0.421710269426005,0.026615969581749,0,1,0,0,0,1,1,0,0,1
1382,37,"Research & Development","Female","Married",1,6278,10,"No",4,3,"No",6278,0.452380952380952,0,0.440452948067161,0.380228136882129,0,0,0,0,1,0,0,0,1,0
1383,60,"Research & Development","Male","Divorced",12,8132,0.9,"No",4,3,"No",8132,1,0.392857142857143,0.596979642664922,0.0342205323193916,0,0,0,0,1,0,1,1,0,0
1384,23,"Research & Development","Male","Single",13,5172,1.9,"No",1,3,"No",5172,0.119047619047619,0.428571428571429,0.347077260782845,0.0722433460076046,0,0,0,0,1,0,1,0,0,1
1385,39,"Research & Development","Female","Married",1,5634,1.7,"Yes",2,3,"Yes",5634,0.5,0,0.386082294711736,0.064638783269962,1,1,0,0,1,0,0,0,1,0
1386,37,"Research & Development","Male","Single",8,13168,10.3,"No",2,3,"No",12905.625,0.452380952380952,0.25,1,0.391634980988593,0,0,0,0,1,0,1,0,0,1
1387,47,"Sales","Female","Married",2,5437,5.6,"Yes",3,3,"No",5437,0.69047619047619,0.0357142857142857,0.36945027807972,0.212927756653992,1,0,0,0,0,1,0,0,1,0
1388,38,"Sales","Male","Single",10,9288,8,"Yes",4,4,"No",9288,0.476190476190476,0.321428571428571,0.694576653967517,0.304182509505703,1,0,0,0,0,1,1,0,0,1
1389,37,"Research & Development","Male","Divorced",29,5371,1.4,"No",4,3,"No",5371,0.452380952380952,1,0.363878130375592,0.0532319391634981,0,0,0,0,1,0,1,1,0,0
1390,33,"Research & Development","Male","Married",1,7173,4.9,"No",4,3,"No",7173,0.357142857142857,0,0.516014647994343,0.186311787072243,0,0,0,0,1,0,1,0,1,0
1391,39,"Human Resources","Female","Single",14,7152,4.2,"Yes",4,3,"No",7152,0.5,0.464285714285714,0.514241691906667,0.159695817490494,1,0,0,1,0,0,0,0,0,1
1392,34,"Research & Development","Female","",6,6435,8.9,"No",4,3,"No",6435,0.380952380952381,0.178571428571429,0.453707905484555,0.338403041825095,0,0,0,0,1,0,0,0,0,0
1393,43,"Research & Development","Female","Single",22,9973,11.8,"No",2,3,"Yes",9973,0.595238095238095,0.75,0.75240879301793,0.448669201520913,0,1,0,0,1,0,0,0,0,1
1394,34,"Research & Development","Male","Married",4,1668,0.1,"Yes",2,3,"No",1668,0.380952380952381,0.107142857142857,0.051246873581899,0.00380228136882129,1,0,0,0,1,0,1,0,1,0
1395,40,"Sales","Female","Single",11,8005,5.6,"No",4,3,"No",8005,0.523809523809524,0.357142857142857,0.586257479658495,0.212927756653992,0,0,0,0,0,1,0,0,0,1
1396,37,"Human Resources","Male","",1,5332,0.3,"No",2,3,"No",5332,0.452380952380952,0,0.360585497641335,0.0114068441064639,0,0,0,1,0,0,1,0,0,0
1397,47,"Research & Development","Male","Married",2,8338,4,"No",1,3,"Yes",8338,0.69047619047619,0.0357142857142857,0.614371497620229,0.152091254752852,0,1,0,0,1,0,1,0,1,0
1398,37,"Research & Development","Female","Single",1,6962,1.7,"Yes",3,3,"No",6962,0.452380952380952,0,0.498200660637209,0.064638783269962,1,0,0,0,1,0,0,0,0,1
1399,21,"Research & Development","Male","Married",22,4041,1.8,"No",4,4,"No",4041,0.0714285714285714,0.75,0.251590911489389,0.0684410646387833,0,0,0,0,1,0,1,0,1,0
1400,48,"Research & Development","Male","",10,7092,2.2,"No",1,3,"Yes",7092,0.714285714285714,0.321428571428571,0.509176103084732,0.0836501901140684,0,1,0,0,1,0,1,0,0,0
1401,29,"Sales","Male","Single",11,4213,4.9,"No",4,3,"No",4213,0.261904761904762,0.357142857142857,0.266112266112266,0.186311787072243,0,0,0,0,0,1,1,0,0,1
1402,31,"Human Resources","Male","Single",17,3692,2,"Yes",4,3,"No",3692,0.30952380952381,0.571428571428571,0.222126069841806,0.0760456273764259,1,0,0,1,0,0,1,0,0,1
1403,32,"Research & Development","Male","Single",1,8270,6.6,"No",3,3,"No",8270,0.333333333333333,0,0.60863049695537,0.250950570342205,0,0,0,0,1,0,1,0,0,1
1404,49,"Research & Development","Female","Married",3,9285,2.6,"Yes",1,4,"No",9285,0.738095238095238,0.0714285714285714,0.69432337452642,0.0988593155893536,1,0,0,0,1,0,0,0,1,0
1405,18,"Sales","Male","Married",1,2283,0.4,"No",2,3,"No",2283,0,0,0.103169159006722,0.0152091254752852,0,0,0,0,0,1,1,0,1,0
1406,60,"Research & Development","Female","",1,10304,7.7,"Yes",4,3,"No",10304,1,0,0.780353958018933,0.29277566539924,1,0,0,0,1,0,0,0,0,0
1407,47,"Research & Development","Female","Divorced",2,6374,1.7,"No",4,3,"No",6374,0.69047619047619,0.0357142857142857,0.448557890182256,0.064638783269962,0,0,0,0,1,0,0,1,0,0
1408,39,"Sales","Male","Married",4,7759,2.8,"No",4,3,"No",7759,0.5,0.107142857142857,0.565488565488566,0.106463878326996,0,0,0,0,0,1,1,0,1,0
1409,37,"Human Resources","Male","Married",2,7808,5.8,"No",3,3,"No",7808,0.452380952380952,0.0357142857142857,0.569625463026478,0.220532319391635,0,0,0,1,0,0,1,0,1,0
1410,40,"Sales","Male","Divorced",1,8752,2,"Yes",2,3,"No",8752,0.523809523809524,0,0.649324060491573,0.0760456273764259,1,0,0,0,0,1,1,1,0,0
1411,42,"Sales","Female","",1,4168,0.3,"No",2,3,"No",4168,0.571428571428571,0,0.262313074495816,0.0114068441064639,0,0,0,0,0,1,0,0,0,0
1412,43,"Human Resources","Male","Single",1,5738,2.3,"No",4,4,"Yes",5738,0.595238095238095,0,0.394862648669755,0.0874524714828897,0,1,0,1,0,0,1,0,0,1
1413,42,"Human Resources","Female","Single",22,10802,14.5,"No",2,3,"No",10802,0.571428571428571,0.75,0.822398345240985,0.551330798479087,0,0,0,1,0,0,0,0,0,1
1414,38,"Research & Development","Male","Single",9,7655,5.1,"No",3,3,"No",7655,0.476190476190476,0.285714285714286,0.556708211530547,0.193916349809886,0,0,0,0,1,0,1,0,0,1
1415,35,"Research & Development","Female","Married",21,6176,5.6,"No",3,3,"No",6176,0.404761904761905,0.714285714285714,0.431841447069873,0.212927756653992,0,0,0,0,1,0,0,0,1,0
1416,36,"Research & Development","Male","Divorced",3,18599.5801088873,5,"No",1,3,"No",12905.625,0.428571428571429,0.0714285714285714,1,0.190114068441065,0,0,0,0,1,0,1,1,0,0
1417,35,"Sales","Male","Single",2,6247,1.1,"No",2,3,"No",6247,0.404761904761905,0.0357142857142857,0.437835727175829,0.0418250950570342,0,0,0,0,0,1,1,0,0,1
1418,47,"Sales","Female","Single",10,8007,2.7,"No",3,3,"No",8007,0.69047619047619,0.321428571428571,0.586426332619226,0.102661596958175,0,0,0,0,0,1,0,0,0,1
1419,42,"Research & Development","Female","Married",2,6456,7,"No",2,3,"Yes",6456,0.571428571428571,0.0357142857142857,0.455480861572232,0.26615969581749,0,1,0,0,1,0,0,0,1,0
1420,18,"Research & Development","Male","",2,6374,0.5,"No",2,3,"No",6374,0,0.0357142857142857,0.448557890182256,0.0190114068441065,0,0,0,0,1,0,1,0,0,0
1421,43,"Research & Development","Female","Single",2,7815,1.6,"No",4,4,"No",7815,0.595238095238095,0.0357142857142857,0.570216448389037,0.0608365019011407,0,0,0,0,1,0,0,0,0,1
1422,39,"Research & Development","Male","Married",1,5781,1.6,"Yes",4,3,"No",5781,0.5,0,0.398492987325475,0.0608365019011407,1,0,0,0,1,0,1,0,1,0
1423,37,"Sales","Female","Single",2,5879,2.8,"No",2,3,"No",5879,0.452380952380952,0.0357142857142857,0.4067667824013,0.106463878326996,0,0,0,0,0,1,0,0,0,1
1424,34,"Research & Development","Female","Single",3,12146,19.7,"No",4,3,"No",12146,0.380952380952381,0.0714285714285714,0.935867534852306,0.749049429657795,0,0,0,0,1,0,0,0,0,1
1425,47,"Sales","Male","Divorced",7,4792,0.3,"No",3,4,"No",4792,0.69047619047619,0.214285714285714,0.314995198243929,0.0114068441064639,0,0,0,0,0,1,1,1,0,0
1426,46,"Research & Development","Male","Divorced",1,7200,3.7,"Yes",3,3,"No",7200,0.666666666666667,0,0.518294162964214,0.140684410646388,1,0,0,0,1,0,1,1,0,0
1427,30,"Research & Development","Male","Single",1,1061,1,"No",4,3,"No",1061,0.285714285714286,0,0,0.0380228136882129,0,0,0,0,1,0,1,0,0,1
1428,41,"Research & Development","Male","Divorced",10,12735,17.6,"No",4,3,"No",12735,0.547619047619048,0.321428571428571,0.985594731787625,0.669201520912548,0,0,0,0,1,0,1,1,0,0
1429,28,"Research & Development","Female","Married",1,1568,0.6,"No",4,4,"No",1568,0.238095238095238,0,0.0428042255453423,0.0228136882129278,0,0,0,0,1,0,0,0,1,0
1430,25,"Sales","Male","Divorced",3,6505,2.6,"Yes",2,4,"Yes",6505,0.166666666666667,0.0714285714285714,0.459617759110145,0.0988593155893536,1,1,0,0,0,1,1,1,0,0
1431,31,"Sales","Male","Married",12,25524.6121227843,6.7,"No",1,3,"No",12905.625,0.30952380952381,0.392857142857143,1,0.254752851711027,0,0,0,0,0,1,1,0,1,0
1432,45,"Research & Development","Female","",1,7557,6.1,"No",4,3,"No",7557,0.642857142857143,0,0.548434416454721,0.231939163498099,0,0,0,0,1,0,0,0,0,0
1433,46,"Research & Development","Female","Married",1,5863,2.7,"No",3,3,"No",5863,0.666666666666667,0,0.405415958715451,0.102661596958175,0,0,0,0,1,0,0,0,1,0
1434,42,"Sales","Male","Married",4,5683,2.1,"No",2,3,"No",5683,0.571428571428571,0.107142857142857,0.390219192249649,0.0798479087452472,0,0,0,0,0,1,1,0,1,0
1435,44,"Sales","Male","Single",2,8623,2.5,"No",4,3,"No",8623,0.619047619047619,0.0357142857142857,0.638433044524415,0.0950570342205323,0,0,0,0,0,1,1,0,0,1
1436,42,"Research & Development","Male","",5,2173,1.5,"No",4,3,"No",2173,0.571428571428571,0.142857142857143,0.0938822461665101,0.0570342205323194,0,0,0,0,1,0,1,0,0,0
1437,31,"Sales","Male","Single",10,6360,1.1,"Yes",4,4,"No",6360,0.30952380952381,0.321428571428571,0.447375919457138,0.0418250950570342,1,0,0,0,0,1,1,0,0,1
1438,41,"Research & Development","Female","Married",1,6922,3.3,"No",2,3,"No",6922,0.547619047619048,0,0.494823601422586,0.125475285171103,0,0,0,0,1,0,0,0,1,0
1439,44,"Research & Development","Male","Single",5,4369,1.6,"No",4,3,"No",4369,0.619047619047619,0.142857142857143,0.279282797049294,0.0608365019011407,0,0,0,0,1,0,1,0,0,1
1440,44,"","Female","Married",4,4602,1.7,"Yes",1,3,"No",4602,0.619047619047619,0.107142857142857,0.298954166974472,0.064638783269962,1,0,1,0,0,0,0,0,1,0
1441,48,"Sales","Male","Divorced",1,10470,5.3,"Yes",1,3,"No",10470,0.714285714285714,0,0.794368753759617,0.201520912547528,1,0,0,0,0,1,1,1,0,0
1442,43,"Human Resources","Female","Single",6,10137,17.3,"No",3,3,"No",10137,0.595238095238095,0.178571428571429,0.766254735797883,0.657794676806084,0,0,0,1,0,0,0,0,0,1
1443,40,"Research & Development","Female","Married",2,5020,4.6,"No",1,3,"No",5020,0.523809523809524,0.0357142857142857,0.334244435767278,0.174904942965779,0,0,0,0,1,0,0,0,1,0
1444,47,"Research & Development","Female","Married",4,37619.3696874308,0.4,"No",3,3,"No",12905.625,0.69047619047619,0.107142857142857,1,0.0152091254752852,0,0,0,0,1,0,0,0,1,0
1445,37,"Research & Development","Male","Divorced",1,5428,0.4,"No",4,4,"No",5428,0.452380952380952,0,0.36869043975643,0.0152091254752852,0,0,0,0,1,0,1,1,0,0
1446,29,"Human Resources","Male","Single",4,7698,15.1,"No",3,3,"No",7698,0.261904761904762,0.107142857142857,0.560338550186266,0.574144486692015,0,0,0,1,0,0,1,0,0,1
1447,36,"Human Resources","Male","Married",2,5615,1.8,"No",2,3,"No",5615,0.428571428571429,0.0357142857142857,0.384478191584791,0.0684410646387833,0,0,0,1,0,0,1,0,1,0
1448,37,"Research & Development","Female","Divorced",10,2576,0.5,"Yes",2,3,"No",2576,0.452380952380952,0.321428571428571,0.127906117753833,0.0190114068441065,1,0,0,0,1,0,0,1,0,0
1449,31,"Research & Development","Female","Divorced",1,7321,4.6,"No",3,3,"No",7321,0.30952380952381,0,0.528509767088447,0.174904942965779,0,0,0,0,1,0,0,1,0,0
1450,36,"Sales","Female","Married",3,7967,4.9,"No",3,3,"No",7967,0.428571428571429,0.0714285714285714,0.583049273404603,0.186311787072243,0,0,0,0,0,1,0,0,1,0
1451,37,"Research & Development","Female","Married",4,6558,5.2,"Yes",4,3,"No",6558,0.452380952380952,0.107142857142857,0.46409236256952,0.197718631178707,1,0,0,0,1,0,0,0,1,0
1452,34,"Research & Development","Female","Married",8,5522,1.6,"Yes",4,3,"No",5522,0.380952380952381,0.25,0.376626528910793,0.0608365019011407,1,0,0,0,1,0,0,0,1,0
